Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered
29633,408,22082,7143,321,8,535
286605,8102,135206,143297,10459,352,536
39145,319,30726,8100,467,6,536
65623,485,56915,8223,180,5,536
9085,255,8674,156,26,0,536
25374,1375,2125,21874,4964,332,537
22488,397,11335,10756,771,11,538
50644,373,41001,9270,703,5,538
52218,1942,16357,33919,1351,44,538
81897,3296,73160,5441,115,5,539
13806,337,6604,6865,251,18,540
182196,8470,163360,10366,672,42,540
41431,2276,16243,22912,1031,45,540
20085,122,14870,5093,697,5,540
47705,1227,21296,25182,884,27,541
52167,1101,2965,48101,5138,95,542
28503,913,7338,20252,1016,37,543
82070,3858,24419,53793,912,89,543
88402,4352,28924,55126,627,50,544
54601,1133,17198,36270,2164,32,545
50640,4223,24991,21426,909,67,545
25672,326,16695,8651,559,7,545
35408,2517,11679,21212,3076,139,546
15728,210,7746,7772,173,6,546
238275,34610,182453,21212,264,49,546
38128,804,19489,17835,703,10,546
57999,513,4420,53066,5236,57,547
24570,313,15640,8617,529,7,547
16851,539,5336,10976,637,11,548
34902,144,18520,16238,1366,2,548
41575,3534,20568,17473,609,48,549
26636,341,17805,8490,471,7,549
89078,4399,29473,55206,676,47,549
42556,235,18514,23807,898,6,550
22308,188,13558,8562,489,0,550
29521,1770,9443,18308,703,49,551
43803,2373,17349,24081,1041,34,551
21213,247,9572,11394,2526,13,554
58913,344,52182,6387,351,1,554
26688,853,6687,19148,1322,31,555
42762,2339,16798,23625,1331,63,555
83001,3935,24975,54091,931,77,556
85771,4120,26691,54960,928,53,556
205623,9120,189696,6807,742,10,556
10176,218,3290,6668,144,3,558
42788,339,33367,9082,909,2,558
30446,423,23242,6781,396,6,558
36814,805,2450,33559,2704,87,559
47426,1676,32110,13640,375,8,560
35693,678,24766,10249,439,16,560
29485,245,15056,14184,781,1,561
32821,1396,18134,13291,294,21,561
26165,334,17256,8575,493,8,561
34001,620,22492,10889,442,13,561
60767,1517,32397,26853,690,13,561
41975,1097,18927,21951,1121,19,562
10306,75,3282,6949,213,5,562
74865,1012,15900,57953,3190,37,563
37420,2091,13776,21553,1014,43,563
25717,856,11333,13528,1463,83,563
81720,585,51823,29312,1494,0,563
33395,1429,19218,12748,276,17,564
45565,1702,13918,29945,1452,64,564
180328,8283,160281,11764,342,22,565
22052,126,6050,15876,951,5,566
87172,4251,27868,55053,698,63,566
43966,939,12489,30538,1841,36,567
34560,117,30320,4123,482,6,567
56085,430,23310,32345,2043,5,567
45053,1734,31612,11707,561,35,567
53045,327,42282,10436,445,1,568
83930,4008,25544,54378,929,73,569
21209,121,11674,9414,678,5,569
11673,217,3638,7818,421,8,570
57563,781,12161,44621,2423,35,571
184924,8658,168480,7786,452,23,571
37216,1562,26048,9606,265,11,571
186506,8736,170129,7641,397,41,573
30346,535,18000,11811,526,14,573
29312,400,21547,7365,332,9,573
41658,229,17964,23465,894,5,574
187226,8783,171535,6908,535,11,574
241956,34899,192815,14242,137,30,574
3573,33,1761,1779,101,0,574
25184,194,9273,15717,1072,9,575
199001,9057,183728,6216,302,11,575
243506,34997,196016,12493,162,13,575
75550,2238,17784,55528,473,0,576
52812,2720,21909,28183,1385,37,576
33907,1438,20548,11921,193,3,576
18878,201,5381,13296,680,3,577
36406,2048,13213,21145,1111,48,577
24274,485,14359,9430,923,10,577
47797,313,36411,11073,437,2,577
39407,1612,29505,8290,353,7,577
36004,124,31765,4115,531,0,577
65769,888,13903,50978,2743,42,578
52840,382,42686,9772,833,3,578
87147,794,7346,79007,6198,47,579
84379,1139,17828,65412,2856,44,579
40400,2231,15703,22466,1106,33,580
65443,480,56379,8584,174,6,580
60434,412,50919,9103,671,4,580
42125,903,11922,29300,1974,30,581
23358,220,8512,14626,731,6,581
39829,905,3032,35892,3015,100,582
32604,15,4370,28219,1632,0,582
183067,28460,65317,89290,358,90,582
12639,243,4046,8350,342,23,583
1464,55,953,456,346,9,583
33559,607,21931,11021,554,15,583
27890,881,6523,20486,1607,56,584
66456,2473,20614,43369,1204,66,584
8168,256,4095,3817,781,21,587
35755,995,16588,18172,922,19,587
37521,1568,26635,9318,305,6,587
30205,432,6190,23583,1694,24,588
19708,332,8854,10522,551,13,588
23062,67,17450,5545,655,2,588
86498,9134,10950,66414,5909,919,589
83890,1737,44920,37233,3478,63,589
54042,425,22743,30874,2039,10,589
42844,582,9015,33247,2523,23,590
23834,135,19212,4487,371,6,590
81305,3259,70297,7749,55,6,591
169583,25204,51476,92903,658,304,591
31186,1851,10498,18837,672,50,591
22700,712,9862,12126,1385,60,591
20916,57,15287,5572,486,2,591
84843,4067,26135,54641,913,59,591
39294,2198,15123,21973,1017,64,592
9573,602,4606,4365,316,30,592
52007,379,42108,9520,762,2,593
36936,128,32965,3843,514,2,593
49069,316,38160,10593,402,1,594
35528,1271,10358,23899,1301,70,594
153011,19720,36578,96713,4925,395,595
16101,225,9156,6720,155,3,595
192871,8928,176422,7521,391,14,597
32941,108,28425,4408,471,4,597
11191,107,3852,7232,337,3,597
9037,120,3507,5410,76,9,598
1688,60,633,995,178,10,598
19553,47,13866,5640,540,1,599
36951,1551,25477,9923,262,9,599
25415,1106,12700,11609,308,70,600
4996,93,2073,2830,203,3,600
24104,803,6111,17190,1101,27,600
30307,248,15657,14402,822,3,601
61185,417,51520,9248,751,5,601
23546,446,3928,19172,656,20,602
43703,341,33969,9393,915,2,602
81158,3769,23876,53513,923,67,602
89745,4440,30075,55230,667,41,602
30050,417,22684,6949,417,9,602
22627,214,7931,14482,796,4,603
187682,8807,172692,6183,164,6,603
49365,401,21348,27616,1906,9,604
40481,19,7893,32569,1830,2,605
29285,503,16907,11875,349,12,605
14316,67,3451,10798,779,0,606
20209,607,8121,11481,1259,58,606
186364,28665,67309,90390,3326,66,607
36422,126,32372,3924,418,2,607
68898,1835,23072,43991,1442,4,607
25111,1659,22698,754,45,1,609
29640,639,9869,19132,159,21,609
17994,40,12477,5477,150,0,609
165963,23296,45513,97154,3743,437,610
31324,1008,7747,22569,1873,69,610
48628,1243,21907,25478,923,16,611
86474,4188,27302,54984,703,68,611
45898,985,13101,31812,1932,46,612
186923,28717,67921,90285,559,52,612
29451,939,7137,21375,1561,58,614
239706,34678,186725,18303,296,34,614
32470,104,27828,4538,431,0,615
7888,12,3568,4308,356,0,616
38074,308,29512,8254,541,2,616
19255,112,4388,14755,905,5,617
44391,344,34586,9461,688,3,617
27414,92,21948,5374,656,5,617
2551,44,1089,1418,201,0,619
35950,1517,23746,10687,231,5,619
24248,135,19831,4282,414,0,619
19195,1011,13743,4441,483,7,619
33005,592,21348,11065,515,11,619
71365,5207,31260,34898,1036,49,619
42213,21,8513,33679,1732,2,620
54156,1984,16979,35193,1938,42,622
75253,3343,20726,51184,1218,63,623
62908,1063,28603,33242,2012,8,623
61847,1714,19012,41121,3321,87,624
24671,21,3851,20799,849,0,626
50265,282,24506,25477,812,6,626
35928,1211,24550,10167,201,21,626
18752,48,13754,4950,139,3,626
8236,75,1137,7024,74,0,627
36198,199,14155,21844,954,5,627
18227,42,12818,5367,514,5,627
21764,63,16419,5282,433,3,629
25981,755,11468,13758,596,13,630
34863,1154,9068,24641,1801,75,631
19661,203,6012,13446,783,2,631
45303,303,33046,11954,378,1,631
34462,631,23123,10708,461,11,631
48630,269,23647,24714,879,6,632
27837,94,22583,5160,423,2,635
24805,73,19137,5595,724,2,636
38059,208,15086,22765,915,4,637
190670,8895,174609,7166,371,8,637
31851,161,28438,3252,794,0,637
27730,156,8807,18767,958,5,639
13074,61,8015,4998,215,5,639
58904,407,49020,9477,683,3,639
177778,8081,155681,14016,1227,78,640
23267,175,7946,15146,692,3,640
237290,34371,177010,25909,301,26,640
36689,1542,24878,10269,277,14,640
1936,41,641,1254,207,0,641
28857,96,23959,4802,447,1,641
65317,1610,36573,27134,1144,19,641
23077,721,5012,17344,1707,40,642
33371,185,12057,21129,945,6,642
14168,250,6258,7660,397,12,642
188934,29024,69573,90337,352,81,643
60391,811,12804,46776,2828,30,643
25267,78,19781,5408,462,5,644
64604,454,54254,9896,193,5,645
26572,144,22915,3513,447,5,645
27133,349,18450,8334,497,8,645
97689,10779,13030,73880,5217,756,646
18950,549,7515,10886,1180,53,647
22253,821,8704,12728,596,56,648
42313,26,35590,6697,218,0,648
57668,402,47545,9721,791,3,648
27110,616,10801,15693,626,13,649
54894,390,44610,9894,836,4,649
26874,504,6158,20212,564,13,650
62142,3089,28219,30834,1447,53,651
15936,255,12934,2747,191,5,651
179986,8261,159716,12009,276,33,652
59763,408,50339,9016,559,0,652
21717,386,10797,10534,711,14,653
42354,1012,3686,37656,2525,107,654
34078,111,29753,4214,602,2,654
38965,25,26532,12408,451,0,655
25600,1333,3907,20360,2978,231,657
43714,23,9170,34521,1501,2,657
68504,930,14560,53014,2735,42,657
45683,305,33703,11675,380,2,657
119301,2178,49780,67343,4518,66,660
44925,302,32415,12208,392,1,661
17200,312,7960,8928,767,26,662
24073,564,6464,17045,2024,50,663
183189,8530,164908,9751,267,26,663
108317,2172,35018,71127,4646,105,663
14519,31,5320,9168,473,1,664
48246,314,37076,10856,449,1,665
64767,459,54919,9389,163,5,665
55931,1429,28021,26481,646,14,665
25396,1726,23364,306,5,6,666
42636,291,28129,14216,342,2,667
49303,365,39943,8995,631,5,667
59204,408,49687,9109,300,1,667
22476,715,4670,17091,977,18,668
62625,425,52915,9285,753,4,668
14929,138,8795,5996,666,4,668
203325,9094,188070,6161,590,2,670
94060,1774,38984,53302,3367,54,671
33476,109,29099,4268,535,1,674
36958,303,28206,8449,527,5,675
47859,359,38390,9110,919,1,675
32332,2378,11133,18821,2926,144,676
43364,295,29537,13532,382,2,676
68622,615,5568,62439,5849,60,677
14771,242,11316,3213,164,2,677
38678,313,30190,8175,604,5,678
51408,1038,26520,23850,1035,38,678
20168,116,5067,14985,913,4,679
54453,331,44648,9474,403,1,679
182847,28533,65997,88317,0,73,680
9690,91,6260,3339,395,6,681
74588,681,6250,67657,5966,66,682
192480,8914,175825,7741,712,15,682
13353,234,5122,7997,603,9,682
54426,1127,29164,24135,958,31,682
44386,1112,4370,38904,2032,100,684
64379,438,55057,8884,606,5,684
22575,172,7306,15097,608,7,685
46940,358,37715,8867,745,4,685
200180,9074,185100,6006,261,3,686
38651,17,7288,31346,1554,1,688
16168,35,7499,8634,204,0,688
33062,1079,8437,23546,1738,71,690
37533,306,28896,8331,575,3,690
29367,97,24649,4621,510,1,690
40291,799,18726,20766,957,29,690
28681,160,9498,19023,951,4,691
63309,429,53607,9273,684,4,692
32683,683,16809,15191,1716,40,693
33536,142,17972,15422,1142,2,693
32039,104,27213,4722,511,1,693
46305,910,23134,22261,799,7,693
52285,1344,24606,26335,828,21,694
35244,194,13528,21522,941,4,695
28704,244,14495,13965,812,3,697
17177,39,11025,6113,116,1,697
27404,1368,17100,8936,326,41,700
27740,1393,17800,8547,336,25,700
28496,1549,20600,6347,228,40,700
29981,1784,25200,2997,76,22,700
6228,293,5000,935,83,6,700
196370,9006,179800,7564,477,11,700
197198,9020,181000,7178,418,10,700
176202,26233,55892,94077,1284,243,701
42294,289,27462,14543,304,1,701
103128,146,98934,4048,498,0,701
20080,645,3975,15460,1541,53,702
46133,307,34405,11421,450,2,702
60296,1294,34131,24871,1432,19,703
43752,298,30241,13213,388,3,704
50857,321,39857,10679,716,3,704
35254,662,24206,10386,273,12,704
183038,28599,66702,87737,191,66,705
23271,605,14025,8641,309,13,705
276547,9747,9707,257093,31937,1315,706
32343,23,16444,15876,383,0,706
19157,319,8266,10572,459,10,706
75376,1481,25930,47965,2590,44,706
56817,1209,31828,23780,911,29,706
26764,1146,18076,7542,605,10,707
14498,189,5215,9094,556,5,708
26079,116,11797,14166,810,2,708
35836,24,23175,12637,544,0,709
30903,546,18709,11648,557,11,709
25937,552,13451,11934,1673,28,710
27670,125,13974,13571,852,6,710
31392,559,19419,11414,489,13,710
50939,1667,19460,29812,2193,75,711
27017,2077,9625,15315,2206,143,712
38309,2640,12391,23278,2901,123,712
41499,287,25946,15266,513,1,712
34316,1959,12129,20228,1240,36,715
46195,354,37030,8811,671,4,717
14595,431,9704,4460,119,21,718
42095,26,34942,7127,262,0,718
42574,188,14777,27609,1509,0,718
197523,9023,181719,6781,325,3,719
59077,1036,27625,30416,1462,30,720
29240,611,15093,13536,1837,34,723
40459,1124,11129,28206,3483,73,724
38268,275,21061,16932,626,1,724
30868,1100,13935,15833,1646,87,724
58864,1275,33428,24161,871,25,724
57744,1207,19143,37394,2401,23,727
61872,421,52247,9204,687,4,727
13244,295,5240,7709,302,22,728
22794,664,6909,15221,774,16,729
62095,533,9211,52351,4400,100,730
40764,224,17390,23150,906,5,730
59568,273,37987,21308,1389,14,730
81250,3253,69706,8291,94,4,731
15529,1434,9086,5009,852,83,732
42982,293,28861,13828,346,2,732
9864,276,5570,4018,1183,64,734
57982,442,24044,33496,1897,12,734
35606,15,5634,29957,1637,0,735
28410,95,23318,4997,573,1,735
167305,24597,50212,92496,6,218,736
25705,83,20517,5105,438,5,736
56877,399,46897,9581,703,3,736
38721,1594,28492,8635,264,6,736
25825,146,7711,17968,952,4,737
39858,219,16660,22979,902,5,737
41194,185,24162,16847,1124,9,737
33190,898,20103,12189,239,34,737
45170,3030,7964,34176,4462,419,738
39370,346,14865,24159,2660,11,740
41251,819,19469,20963,960,20,743
22074,1024,10020,11030,443,17,744
39236,1259,14414,23563,1209,54,744
44332,893,22170,21269,1075,30,744
44605,2898,14656,27051,3110,141,745
38808,276,21806,16726,540,1,745
18698,309,7560,10829,665,7,746
55508,393,45356,9759,614,3,746
235278,33964,166584,34730,280,65,747
41615,26,33459,8130,142,0,747
54058,386,43961,9711,478,3,747
48096,960,24667,22469,923,28,748
83122,585,52571,29966,1402,0,748
27973,1163,18837,7973,616,8,749
178165,4767,69257,104141,8126,133,750
49243,982,25417,22844,1147,22,750
25542,443,14048,11051,415,10,751
33402,1997,5707,25698,3851,299,752
24112,185,8698,15229,845,10,752
31190,854,9179,21157,2491,72,754
39387,25,27286,12076,422,0,754
39850,25,28040,11785,463,0,754
33714,1435,19972,12307,319,6,754
38277,2134,14531,21612,857,43,755
44145,300,30996,12849,393,2,755
2846,91,1993,762,327,8,755
64411,449,53609,10353,187,6,755
5823,145,1669,4009,1076,21,756
188604,8851,173599,6154,352,31,757
44533,301,31754,12478,388,1,758
234998,33899,165837,35262,197,53,759
26125,139,22270,3716,695,0,759
29672,153,26090,3429,683,0,759
15755,654,5906,9195,115,20,760
46563,308,35165,11090,430,1,760
63270,418,50669,12183,273,6,760
28980,1111,15536,12333,729,32,760
74390,1871,24383,48136,2121,28,760
164476,4506,67208,92762,8805,135,761
23909,421,12911,10577,662,11,762
179693,28111,61327,90255,63,579,765
38571,3334,19190,16047,100,21,765
37642,274,20337,17031,624,1,765
41833,26,34224,7583,218,0,765
59487,357,38688,20442,464,6,765
12725,434,6613,5678,411,6,766
63773,433,54373,8967,464,4,766
35292,24,22466,12802,408,1,767
181200,8372,161967,10861,600,63,768
40197,26,28808,11363,347,1,768
76217,5366,32725,38126,1597,48,770
9744,67,2720,6957,346,1,770
36431,298,27531,8602,511,2,772
29471,131,15552,13788,905,3,772
41473,26,32712,8735,257,0,774
14103,227,5226,8650,428,10,775
41216,26,31938,9252,247,0,775
15061,560,3981,10520,200,24,776
34303,190,12833,21280,932,5,776
71412,8093,16349,46970,1912,519,777
71675,975,15337,55363,3171,45,777
40818,26,30366,10426,214,0,777
160118,3093,59215,97810,5358,118,778
81156,3249,68975,8932,54,8,780
19388,117,14330,4941,1254,0,780
40604,26,29589,10989,407,0,781
64003,436,51902,11665,199,7,782
5638,28,1460,4150,108,4,786
50113,942,24423,24748,1370,1,787
57770,2934,25595,29241,1385,58,789
61454,1537,33186,26731,687,20,789
42029,368,15655,26006,2659,22,790
50187,2620,20449,27118,1178,47,791
181700,28135,63472,90093,767,110,794
32426,179,11415,20832,918,4,795
35788,770,9695,25323,490,9,796
2591,140,1374,1077,15,1,797
40969,26,31163,9780,151,0,797
16169,988,5389,9792,1178,135,799
45106,203,26968,17935,1177,10,799
24051,948,10600,12503,771,53,800
27944,1429,18600,7915,204,36,800
28063,1478,19400,7185,119,49,800
29586,1737,23400,4449,179,21,800
45212,1488,17366,26358,1530,55,800
68079,3359,31585,33135,1853,50,800
113389,3942,45409,64038,3884,165,803
130365,15731,28805,85829,4971,745,804
59333,1496,31479,26358,867,23,804
56174,396,46161,9617,666,3,805
121712,14412,27469,79831,26849,561,806
93157,611,68965,23581,1975,32,806
28566,128,14780,13658,896,3,806
54222,1372,14037,38813,1308,12,807
41193,1559,18859,20775,2054,122,808
103598,147,99743,3708,470,1,809
16708,385,14539,1784,186,3,811
39699,1323,10819,27557,2442,100,812
72460,1543,26083,44834,2964,60,812
29036,1218,4636,23182,226,15,814
23247,410,12149,10688,759,13,814
64958,3241,29919,31798,1209,70,814
16226,787,11153,4286,24,9,815
41990,288,26761,14941,491,1,815
49534,672,10597,38265,2381,22,816
36983,720,17761,18502,988,22,816
47593,3036,15473,29084,2988,138,817
23615,481,11917,11217,1032,52,817
45778,3828,22679,19271,1338,108,817
57640,1462,29822,26356,861,18,817
33296,1301,21205,10790,483,24,817
128948,15887,21815,91246,4316,525,819
45524,350,36313,8861,582,2,819
15259,32,6143,9084,740,1,823
13555,319,6064,7172,311,24,824
24264,524,12741,10999,649,43,824
242149,34914,193640,13595,193,15,825
80604,2267,25151,53186,4298,98,827
59151,1225,19142,38784,1446,28,828
41180,860,18203,22117,648,2,829
9420,186,3983,5251,525,8,830
155393,20267,37409,97717,2382,547,831
29406,2234,10457,16715,2389,157,832
57705,1197,18314,38194,1356,30,832
32876,23,17276,15577,533,0,832
19606,591,4846,14169,779,55,833
35466,289,25882,9295,514,4,834
58221,404,48381,9436,553,2,836
38956,214,15923,22819,897,6,837
38150,163,21200,16787,1197,4,837
273113,5822,237434,29857,1226,35,838
62118,392,46054,15672,328,5,841
65111,1403,4799,58909,4062,107,842
29364,22,11207,18135,570,0,842
44440,3720,21862,18858,523,30,842
2153,41,1175,937,5,0,842
179630,27532,60562,91536,636,104,843
56015,257,36098,19660,1318,9,843
45309,1761,32455,11093,256,27,843
9784,216,2642,6926,2265,23,844
184121,8602,167453,8066,242,39,844
233836,33601,160938,39297,321,71,846
11398,19,6673,4706,605,2,847
78052,1049,16747,60256,3187,37,847
233197,33475,158355,41367,200,60,848
34432,279,24137,10016,609,4,849
32676,1167,14785,16724,1808,67,850
43929,193,26169,17567,1374,5,851
181524,8428,162820,10276,324,56,853
55369,318,31273,23778,689,6,853
58466,1473,30675,26318,826,11,853
31076,137,16408,14531,1605,6,856
13835,22,8585,5228,539,1,857
33931,943,10037,22951,2741,89,858
15417,27,10326,5064,654,1,858
63169,1570,35035,26564,874,17,859
43079,2741,22991,17347,2336,154,861
58526,1627,18388,38511,3709,94,861
31960,23,15738,16199,344,0,862
55092,2805,23800,28487,1082,51,864
32490,581,20729,11180,339,8,864
22800,314,16872,5614,400,5,865
21071,96,7489,13486,1117,7,866
66226,3309,30785,32132,1268,68,866
45633,909,23039,21685,1301,16,869
7392,205,4575,2612,603,2,870
32394,140,17279,14975,1318,3,871
27352,925,12205,14222,1635,69,872
69392,1518,5674,62200,4281,115,875
57993,1250,32704,24039,1176,41,876
47372,1344,14427,31601,1444,58,877
35920,296,26759,8865,454,7,877
30426,23,12995,17408,614,0,878
72347,3469,33529,35349,1611,52,878
53941,1389,26513,26039,825,27,879
119198,1545,47635,70018,3412,43,880
24988,139,21067,3782,470,0,880
47173,932,23919,22322,1540,23,880
36953,159,20363,16431,919,6,881
26192,205,10156,15831,1008,11,883
98943,2002,33465,63476,4960,67,884
51427,2683,21333,27411,1240,63,884
104016,149,100627,3240,418,2,884
182922,8504,164245,10173,726,34,885
9455,177,1063,8215,665,2,886
48672,360,39276,9036,813,1,886
63749,3171,29105,31473,1607,82,886
31068,23,13882,17163,642,0,887
81058,3230,67238,10590,25,13,888
14476,410,8986,5080,140,17,888
178184,27077,58786,92321,0,83,888
20610,1556,7635,11419,966,123,890
16817,385,4315,12117,1292,42,890
103671,2067,34355,67249,4728,65,890
239961,34708,187615,17638,255,30,890
64530,1307,22028,41195,2262,27,890
81033,3217,66350,11466,30,14,893
3280,104,969,2207,251,14,894
44492,1699,31045,11748,1209,30,895
64173,1591,35932,26650,1004,21,897
200890,9080,186000,5810,434,2,900
61475,383,45027,16065,380,6,901
60695,3036,27568,30091,1301,49,901
87520,1171,18730,67619,3141,32,902
56102,2049,17882,36171,1946,65,903
46868,259,22066,24543,887,6,904
91072,4518,31970,54584,659,38,904
24254,773,10770,12711,1554,61,908
44942,348,35494,9100,551,4,908
29812,23,12117,17672,448,1,910
34952,285,25048,9619,520,6,911
55153,1159,30075,23919,727,32,911
58505,346,37666,20493,569,3,917
72059,2057,23324,46678,3237,96,918
180600,8309,161199,11092,272,26,918
27403,577,14370,12456,1466,25,919
75699,3606,35638,36455,1681,71,919
33140,273,22162,10705,630,4,920
31848,264,20205,11379,717,10,923
23481,104,8454,14923,1404,5,924
167410,4630,131778,31002,988,21,926
48746,1592,18749,28405,1888,47,926
92062,4606,33831,53625,479,48,928
237828,34448,179455,23925,328,43,929
12739,238,5676,6825,665,19,931
166422,4609,130852,30961,867,24,931
178994,27428,59719,91847,810,351,933
91583,4558,32903,54122,511,40,933
80447,1582,28531,50334,2632,75,934
110767,6733,88357,15677,1481,48,935
37257,1223,10007,26027,2394,69,939
51457,1323,23912,26222,835,24,942
26898,237,12755,13906,894,4,946
179831,4825,152364,22642,1592,18,947
78572,3710,37636,37226,1591,54,947
16096,742,9868,5486,98,16,948
47751,263,23015,24473,883,4,949
46178,213,27917,18048,1072,10,949
15463,142,9746,5575,534,4,951
59138,5476,7024,46638,5560,651,952
54647,478,20165,34004,2278,28,952
64224,443,52854,10927,221,7,952
20739,1972,12377,6390,1515,113,954
30251,200,5431,24620,1595,9,955
61442,1322,35086,25034,1146,28,955
42505,1391,11775,29339,2806,68,956
81102,3241,68195,9666,44,11,957
98647,6277,79379,12991,1223,74,957
234013,33689,161895,38429,177,88,957
25346,21,4809,20516,675,0,958
44531,394,16614,27523,2502,26,959
60217,1950,21361,36906,3171,86,961
102630,146,98233,4251,520,4,961
165155,21645,38092,105418,2667,578,962
36034,153,19482,16399,1132,9,962
37097,16,6600,30481,1491,1,966
34502,1251,15753,17498,1826,84,968
42216,839,20437,20940,965,20,968
240136,34716,188584,16836,175,8,969
27634,2704,17781,7149,1609,197,971
34884,23,21699,13162,518,0,972
52457,1150,14788,36519,2606,34,972
227436,26744,137139,63553,3086,123,973
164769,4563,128947,31259,827,23,974
165555,4585,129921,31049,786,22,974
52261,1071,27494,23696,853,33,974
45116,248,20171,24697,861,5,976
51816,293,26643,24880,750,5,976
179710,8228,159064,12418,689,25,977
183879,8563,166609,8707,285,8,977
24811,1934,8913,13964,1762,122,982
45506,903,22441,22162,974,6,982
227019,5630,210469,10920,919,17,982
19954,89,6623,13242,1067,5,983
56779,1444,29005,26330,848,15,984
50871,342,6658,43871,6933,75,985
176677,4792,150087,21798,1459,14,985
51189,1444,15413,34332,3817,100,986
53468,1096,28482,23890,1207,25,988
163942,4540,127973,31429,839,25,989
43257,863,21426,20968,1041,24,989
67446,4603,31142,31701,4346,317,990
18003,339,8950,8714,803,27,990
62295,1553,34176,26566,841,16,990
45981,253,21162,24566,865,5,991
59933,1232,20134,38567,2189,25,991
90413,4480,31066,54867,668,40,991
63100,4286,30152,28662,3776,229,992
53973,308,30103,23562,732,5,992
220572,5508,203002,12062,931,17,992
52600,326,41714,10560,532,2,993
31616,23,14876,16717,548,0,994
56129,335,47412,8382,281,0,994
22583,429,11100,11054,1240,22,996
62205,544,22504,39157,4038,35,997
219641,5491,202010,12140,924,16,997
28038,22,9340,18676,682,0,998
80589,8215,10361,62013,6203,712,999
25107,1036,12100,11971,556,34,1000
25688,1138,13700,10850,273,32,1000
76306,2169,24324,49813,4247,112,1000
11728,315,7379,4034,281,2,1000
195893,8995,179100,7798,475,5,1000
17285,502,10559,6224,377,4,1002
34994,1094,22456,11444,254,46,1002
175752,7938,152600,15214,519,41,1003
153548,4249,114990,34309,961,27,1003
40070,176,23425,16469,1010,7,1003
62268,1280,21138,39850,2335,48,1004
31131,254,19282,11595,487,10,1005
100945,134,94903,5908,600,1,1005
50207,233,32005,17969,1210,9,1005
29222,1013,13211,14998,1870,88,1006
56385,2876,24806,28703,1293,71,1006
92482,4652,34838,52992,420,46,1007
221500,5526,204011,11963,928,18,1009
224252,5580,207374,11298,937,17,1009
119942,893,81029,38020,3921,36,1010
226100,5613,209487,11000,927,17,1010
67197,1351,23040,42806,2667,44,1012
21006,372,10144,10490,418,12,1013
215940,5419,197733,12788,947,17,1013
217799,5458,199834,12507,926,18,1014
33731,219,7798,25714,1793,10,1015
181298,4842,153379,23077,1467,17,1015
51725,236,33021,18468,1518,3,1016
26004,233,11809,13962,941,6,1018
33249,23,18294,14932,373,0,1018
163103,4515,126984,31604,983,26,1021
174023,4763,147860,21400,987,17,1021
132547,16523,22837,93187,3599,636,1022
35812,755,18313,16744,1455,50,1022
30967,643,16116,14208,1727,32,1023
37136,239,10144,26753,1704,10,1024
101914,712,72817,28385,3045,36,1026
76398,1621,27110,47667,3938,78,1027
54010,2754,22936,28320,1198,34,1027
53116,1362,25634,26120,831,18,1028
24803,1631,22089,1083,68,16,1029
176551,8003,155041,13507,182,41,1030
54697,248,35255,19194,1083,4,1030
96448,6156,77350,12942,802,65,1032
19644,1433,6745,11466,1237,149,1035
74386,7503,9362,57521,5210,683,1036
82211,5118,57023,20070,1343,87,1036
56422,337,48448,7637,293,2,1036
32510,269,21242,10999,662,5,1037
72786,1437,25224,46125,2845,52,1038
27892,241,13798,13853,994,4,1043
22622,1102,3250,18270,2499,240,1044
18827,536,4013,14278,1059,48,1046
50694,1067,15201,34426,2603,50,1046
55906,1180,31122,23604,753,21,1047
29551,1698,4955,22898,3951,365,1048
108775,1425,43993,63357,3240,37,1048
214993,5402,196720,12871,992,20,1049
76981,3656,36689,36636,1282,50,1051
61247,281,39038,21928,1679,8,1051
240578,34767,190248,15563,142,23,1052
62574,290,40090,22194,1327,9,1052
48091,1017,14155,32919,2193,32,1054
30644,244,18277,12123,723,8,1054
74858,371,54061,20426,1067,12,1054
40186,4220,26990,8976,1862,294,1055
203165,13999,79479,109687,13028,759,1055
32969,168,29494,3307,1118,7,1056
68822,1961,22406,44455,1515,72,1057
23463,129,18622,4712,641,0,1058
65188,375,39066,25747,1674,0,1058
36702,1330,16814,18558,2200,79,1061
1466,104,1335,27,0,0,1062
178349,26994,57898,93457,802,348,1063
24190,224,9577,14389,832,4,1065
26435,599,7530,18306,1791,14,1066
70736,3417,32651,34668,2657,58,1066
23471,2154,13447,7870,1383,93,1070
89249,1838,31198,56213,3985,68,1070
59895,1369,5853,52673,13628,252,1071
112725,6783,89428,16514,1958,50,1071
41135,1573,27756,11806,906,42,1071
97424,6203,78422,12799,976,47,1072
46437,1566,12847,32024,3932,175,1072
59394,2987,26667,29740,1624,53,1072
75343,8926,17428,48989,3931,833,1079
107603,6640,86143,14820,1383,51,1079
24524,108,9533,14883,1043,4,1079
43262,1660,19938,21664,2069,101,1079
54043,3704,27655,22684,4007,373,1082
35713,2978,4025,28710,4207,475,1084
112306,1464,45077,65765,3531,39,1084
21968,129,17156,4683,891,0,1086
216873,5440,198820,12613,933,21,1087
61227,1260,20231,39736,2076,35,1089
238159,34514,180544,23101,331,66,1089
79049,5468,34544,39037,901,29,1089
16247,1053,9053,6141,245,17,1092
152587,4222,113987,34378,972,23,1092
156827,4340,118694,33793,1141,32,1092
104691,6541,83837,14313,1556,55,1093
